location_name,location,date,value,source,type
United Kingdom,GB,2020-07-09,215,Hub,Scraped
United Kingdom,GB,2020-07-08,208,Hub,Scraped
United Kingdom,GB,2020-07-07,215,Hub,Scraped
United Kingdom,GB,2020-07-06,205,Hub,Scraped
United Kingdom,GB,2020-07-05,196,Hub,Scraped
United Kingdom,GB,2020-07-04,203,Hub,Scraped
United Kingdom,GB,2020-07-03,214,Hub,Scraped
United Kingdom,GB,2020-07-02,217,Hub,Scraped
United Kingdom,GB,2020-07-01,269,Hub,Scraped
United Kingdom,GB,2020-06-30,296,Hub,Scraped
United Kingdom,GB,2020-06-29,221,Hub,Scraped
United Kingdom,GB,2020-06-28,209,Hub,Scraped
United Kingdom,GB,2020-06-27,287,Hub,Scraped
United Kingdom,GB,2020-06-26,339,Hub,Scraped
United Kingdom,GB,2020-06-25,325,Hub,Scraped
United Kingdom,GB,2020-06-24,369,Hub,Scraped
United Kingdom,GB,2020-06-23,363,Hub,Scraped
United Kingdom,GB,2020-06-22,395,Hub,Scraped
United Kingdom,GB,2020-06-21,288,Hub,Scraped
United Kingdom,GB,2020-06-20,257,Hub,Scraped
United Kingdom,GB,2020-06-19,336,Hub,Scraped
United Kingdom,GB,2020-06-18,405,Hub,Scraped
United Kingdom,GB,2020-06-17,432,Hub,Scraped
United Kingdom,GB,2020-06-16,456,Hub,Scraped
United Kingdom,GB,2020-06-15,441,Hub,Scraped
United Kingdom,GB,2020-06-14,364,Hub,Scraped
United Kingdom,GB,2020-06-13,387,Hub,Scraped
United Kingdom,GB,2020-06-12,394,Hub,Scraped
United Kingdom,GB,2020-06-11,446,Hub,Scraped
United Kingdom,GB,2020-06-10,512,Hub,Scraped
United Kingdom,GB,2020-06-09,494,Hub,Scraped
United Kingdom,GB,2020-06-08,412,Hub,Scraped
United Kingdom,GB,2020-06-07,407,Hub,Scraped
United Kingdom,GB,2020-06-06,407,Hub,Scraped
United Kingdom,GB,2020-06-05,475,Hub,Scraped
United Kingdom,GB,2020-06-04,566,Hub,Scraped
United Kingdom,GB,2020-06-03,634,Hub,Scraped
United Kingdom,GB,2020-06-02,668,Hub,Scraped
United Kingdom,GB,2020-06-01,604,Hub,Scraped
United Kingdom,GB,2020-05-31,529,Hub,Scraped
United Kingdom,GB,2020-05-30,568,Hub,Scraped
United Kingdom,GB,2020-05-29,615,Hub,Scraped
United Kingdom,GB,2020-05-28,703,Hub,Scraped
United Kingdom,GB,2020-05-27,712,Hub,Scraped
United Kingdom,GB,2020-05-26,698,Hub,Scraped
United Kingdom,GB,2020-05-25,603,Hub,Scraped
United Kingdom,GB,2020-05-24,587,Hub,Scraped
United Kingdom,GB,2020-05-23,643,Hub,Scraped
United Kingdom,GB,2020-05-22,740,Hub,Scraped
United Kingdom,GB,2020-05-21,841,Hub,Scraped
United Kingdom,GB,2020-05-20,851,Hub,Scraped
United Kingdom,GB,2020-05-19,881,Hub,Scraped
United Kingdom,GB,2020-05-18,850,Hub,Scraped
United Kingdom,GB,2020-05-17,793,Hub,Scraped
United Kingdom,GB,2020-05-16,813,Hub,Scraped
United Kingdom,GB,2020-05-15,871,Hub,Scraped
United Kingdom,GB,2020-05-14,909,Hub,Scraped
United Kingdom,GB,2020-05-13,966,Hub,Scraped
United Kingdom,GB,2020-05-12,983,Hub,Scraped
United Kingdom,GB,2020-05-11,1029,Hub,Scraped
United Kingdom,GB,2020-05-10,916,Hub,Scraped
United Kingdom,GB,2020-05-09,944,Hub,Scraped
United Kingdom,GB,2020-05-08,910,Hub,Scraped
United Kingdom,GB,2020-05-07,1166,Hub,Scraped
United Kingdom,GB,2020-05-06,1206,Hub,Scraped
United Kingdom,GB,2020-05-05,1146,Hub,Scraped
United Kingdom,GB,2020-05-04,1249,Hub,Scraped
United Kingdom,GB,2020-05-03,1188,Hub,Scraped
United Kingdom,GB,2020-05-02,1181,Hub,Scraped
United Kingdom,GB,2020-05-01,1263,Hub,Scraped
United Kingdom,GB,2020-04-30,1442,Hub,Scraped
United Kingdom,GB,2020-04-29,1488,Hub,Scraped
United Kingdom,GB,2020-04-28,1518,Hub,Scraped
United Kingdom,GB,2020-04-27,1538,Hub,Scraped
United Kingdom,GB,2020-04-26,1355,Hub,Scraped
United Kingdom,GB,2020-04-25,1253,Hub,Scraped
United Kingdom,GB,2020-04-24,1525,Hub,Scraped
United Kingdom,GB,2020-04-23,1514,Hub,Scraped
United Kingdom,GB,2020-04-22,1529,Hub,Scraped
United Kingdom,GB,2020-04-21,1712,Hub,Scraped
United Kingdom,GB,2020-04-20,1734,Hub,Scraped
United Kingdom,GB,2020-04-19,1657,Hub,Scraped
United Kingdom,GB,2020-04-18,1629,Hub,Scraped
United Kingdom,GB,2020-04-17,1967,Hub,Scraped
United Kingdom,GB,2020-04-16,2011,Hub,Scraped
United Kingdom,GB,2020-04-15,1880,Hub,Scraped
United Kingdom,GB,2020-04-14,2088,Hub,Scraped
United Kingdom,GB,2020-04-13,2162,Hub,Scraped
United Kingdom,GB,2020-04-12,2066,Hub,Scraped
United Kingdom,GB,2020-04-11,2163,Hub,Scraped
United Kingdom,GB,2020-04-10,2463,Hub,Scraped
United Kingdom,GB,2020-04-09,2629,Hub,Scraped
United Kingdom,GB,2020-04-08,2967,Hub,Scraped
United Kingdom,GB,2020-04-07,3150,Hub,Scraped
United Kingdom,GB,2020-04-06,3046,Hub,Scraped
United Kingdom,GB,2020-04-05,2916,Hub,Scraped
United Kingdom,GB,2020-04-04,2922,Hub,Scraped
United Kingdom,GB,2020-04-03,2930,Hub,Scraped
United Kingdom,GB,2020-04-02,3286,Hub,Scraped
United Kingdom,GB,2020-04-01,3567,Hub,Scraped
United Kingdom,GB,2020-03-31,2832,Hub,Scraped
United Kingdom,GB,2020-03-30,3192,Hub,Scraped
United Kingdom,GB,2020-03-29,2489,Hub,Scraped
United Kingdom,GB,2020-03-28,2192,Hub,Scraped
United Kingdom,GB,2020-03-27,2229,Hub,Scraped
United Kingdom,GB,2020-03-26,1930,Hub,Scraped
United Kingdom,GB,2020-03-25,2085,Hub,Scraped
United Kingdom,GB,2020-03-24,1718,Hub,Scraped
United Kingdom,GB,2020-03-23,1274,Hub,Scraped
Switzerland,CH,2020-02-24,5,Hub,Scraped
Switzerland,CH,2020-02-25,4,Hub,Scraped
Switzerland,CH,2020-02-26,9,Hub,Scraped
Switzerland,CH,2020-02-27,5,Hub,Scraped
Switzerland,CH,2020-02-28,5,Hub,Scraped
Switzerland,CH,2020-02-29,14,Hub,Scraped
Switzerland,CH,2020-03-01,10,Hub,Scraped
Switzerland,CH,2020-03-02,13,Hub,Scraped
Switzerland,CH,2020-03-03,17,Hub,Scraped
Switzerland,CH,2020-03-04,13,Hub,Scraped
Switzerland,CH,2020-03-05,18,Hub,Scraped
Switzerland,CH,2020-03-06,24,Hub,Scraped
Switzerland,CH,2020-03-07,8,Hub,Scraped
Switzerland,CH,2020-03-08,18,Hub,Scraped
Switzerland,CH,2020-03-09,29,Hub,Scraped
Switzerland,CH,2020-03-10,42,Hub,Scraped
Switzerland,CH,2020-03-11,49,Hub,Scraped
Switzerland,CH,2020-03-12,52,Hub,Scraped
Switzerland,CH,2020-03-13,58,Hub,Scraped
Switzerland,CH,2020-03-14,65,Hub,Scraped
Switzerland,CH,2020-03-15,56,Hub,Scraped
Switzerland,CH,2020-03-16,120,Hub,Scraped
Switzerland,CH,2020-03-17,98,Hub,Scraped
Switzerland,CH,2020-03-18,113,Hub,Scraped
Switzerland,CH,2020-03-19,110,Hub,Scraped
Switzerland,CH,2020-03-20,143,Hub,Scraped
Switzerland,CH,2020-03-21,118,Hub,Scraped
Switzerland,CH,2020-03-22,137,Hub,Scraped
Switzerland,CH,2020-03-23,166,Hub,Scraped
Switzerland,CH,2020-03-24,181,Hub,Scraped
Switzerland,CH,2020-03-25,201,Hub,Scraped
Switzerland,CH,2020-03-26,168,Hub,Scraped
Switzerland,CH,2020-03-27,210,Hub,Scraped
Switzerland,CH,2020-03-28,125,Hub,Scraped
Switzerland,CH,2020-03-29,123,Hub,Scraped
Switzerland,CH,2020-03-30,168,Hub,Scraped
Switzerland,CH,2020-03-31,127,Hub,Scraped
Switzerland,CH,2020-04-01,99,Hub,Scraped
Switzerland,CH,2020-04-02,95,Hub,Scraped
Switzerland,CH,2020-04-03,76,Hub,Scraped
Switzerland,CH,2020-04-04,58,Hub,Scraped
Switzerland,CH,2020-04-05,50,Hub,Scraped
Switzerland,CH,2020-04-06,74,Hub,Scraped
Switzerland,CH,2020-04-07,59,Hub,Scraped
Switzerland,CH,2020-04-08,60,Hub,Scraped
Switzerland,CH,2020-04-09,59,Hub,Scraped
Switzerland,CH,2020-04-10,45,Hub,Scraped
Switzerland,CH,2020-04-11,46,Hub,Scraped
Switzerland,CH,2020-04-12,35,Hub,Scraped
Switzerland,CH,2020-04-13,29,Hub,Scraped
Switzerland,CH,2020-04-14,52,Hub,Scraped
Switzerland,CH,2020-04-15,34,Hub,Scraped
Switzerland,CH,2020-04-16,39,Hub,Scraped
Switzerland,CH,2020-04-17,32,Hub,Scraped
Switzerland,CH,2020-04-18,15,Hub,Scraped
Switzerland,CH,2020-04-19,23,Hub,Scraped
Switzerland,CH,2020-04-20,23,Hub,Scraped
Switzerland,CH,2020-04-21,19,Hub,Scraped
Switzerland,CH,2020-04-22,22,Hub,Scraped
Switzerland,CH,2020-04-23,9,Hub,Scraped
Switzerland,CH,2020-04-24,13,Hub,Scraped
Switzerland,CH,2020-04-25,15,Hub,Scraped
Switzerland,CH,2020-04-26,6,Hub,Scraped
Switzerland,CH,2020-04-27,13,Hub,Scraped
Switzerland,CH,2020-04-28,15,Hub,Scraped
Switzerland,CH,2020-04-29,11,Hub,Scraped
Switzerland,CH,2020-04-30,5,Hub,Scraped
Switzerland,CH,2020-05-01,8,Hub,Scraped
Switzerland,CH,2020-05-02,7,Hub,Scraped
Switzerland,CH,2020-05-03,7,Hub,Scraped
Switzerland,CH,2020-05-04,4,Hub,Scraped
Switzerland,CH,2020-05-05,6,Hub,Scraped
Switzerland,CH,2020-05-06,3,Hub,Scraped
Switzerland,CH,2020-05-07,7,Hub,Scraped
Switzerland,CH,2020-05-08,3,Hub,Scraped
Switzerland,CH,2020-05-09,2,Hub,Scraped
Switzerland,CH,2020-05-10,6,Hub,Scraped
Switzerland,CH,2020-05-11,5,Hub,Scraped
Switzerland,CH,2020-05-12,1,Hub,Scraped
Switzerland,CH,2020-05-13,5,Hub,Scraped
Switzerland,CH,2020-05-14,3,Hub,Scraped
Switzerland,CH,2020-05-15,3,Hub,Scraped
Switzerland,CH,2020-05-16,3,Hub,Scraped
Switzerland,CH,2020-05-17,5,Hub,Scraped
Switzerland,CH,2020-05-18,3,Hub,Scraped
Switzerland,CH,2020-05-19,2,Hub,Scraped
Switzerland,CH,2020-05-20,2,Hub,Scraped
Switzerland,CH,2020-05-21,3,Hub,Scraped
Switzerland,CH,2020-05-22,4,Hub,Scraped
Switzerland,CH,2020-05-23,1,Hub,Scraped
Switzerland,CH,2020-05-24,0,Hub,Scraped
Switzerland,CH,2020-05-25,1,Hub,Scraped
Switzerland,CH,2020-05-26,5,Hub,Scraped
Switzerland,CH,2020-05-27,0,Hub,Scraped
Switzerland,CH,2020-05-28,5,Hub,Scraped
Switzerland,CH,2020-05-29,2,Hub,Scraped
Switzerland,CH,2020-05-30,3,Hub,Scraped
Switzerland,CH,2020-05-31,3,Hub,Scraped
Switzerland,CH,2020-06-01,0,Hub,Scraped
Switzerland,CH,2020-06-02,0,Hub,Scraped
Switzerland,CH,2020-06-03,2,Hub,Scraped
Switzerland,CH,2020-06-04,3,Hub,Scraped
Switzerland,CH,2020-06-05,0,Hub,Scraped
Switzerland,CH,2020-06-06,0,Hub,Scraped
Switzerland,CH,2020-06-07,0,Hub,Scraped
Switzerland,CH,2020-06-08,1,Hub,Scraped
Switzerland,CH,2020-06-09,0,Hub,Scraped
Switzerland,CH,2020-06-10,1,Hub,Scraped
Switzerland,CH,2020-06-11,1,Hub,Scraped
Switzerland,CH,2020-06-12,3,Hub,Scraped
Switzerland,CH,2020-06-13,0,Hub,Scraped
Switzerland,CH,2020-06-14,1,Hub,Scraped
Switzerland,CH,2020-06-15,1,Hub,Scraped
Switzerland,CH,2020-06-16,0,Hub,Scraped
Switzerland,CH,2020-06-17,2,Hub,Scraped
Switzerland,CH,2020-06-18,3,Hub,Scraped
Switzerland,CH,2020-06-19,5,Hub,Scraped
Switzerland,CH,2020-06-20,6,Hub,Scraped
Switzerland,CH,2020-06-21,0,Hub,Scraped
Switzerland,CH,2020-06-22,3,Hub,Scraped
Switzerland,CH,2020-06-23,3,Hub,Scraped
Switzerland,CH,2020-06-24,4,Hub,Scraped
Switzerland,CH,2020-06-25,0,Hub,Scraped
Switzerland,CH,2020-06-26,5,Hub,Scraped
Switzerland,CH,2020-06-27,1,Hub,Scraped
Switzerland,CH,2020-06-28,1,Hub,Scraped
Switzerland,CH,2020-06-29,5,Hub,Scraped
Switzerland,CH,2020-06-30,8,Hub,Scraped
Switzerland,CH,2020-07-01,6,Hub,Scraped
Switzerland,CH,2020-07-02,5,Hub,Scraped
Switzerland,CH,2020-07-03,5,Hub,Scraped
Switzerland,CH,2020-07-04,2,Hub,Scraped
Switzerland,CH,2020-07-05,7,Hub,Scraped
Switzerland,CH,2020-07-06,4,Hub,Scraped
Switzerland,CH,2020-07-07,7,Hub,Scraped
Switzerland,CH,2020-07-08,4,Hub,Scraped
Switzerland,CH,2020-07-09,11,Hub,Scraped
Switzerland,CH,2020-07-10,7,Hub,Scraped
Switzerland,CH,2020-07-11,10,Hub,Scraped
Switzerland,CH,2020-07-12,12,Hub,Scraped
Switzerland,CH,2020-07-13,5,Hub,Scraped
Switzerland,CH,2020-07-14,5,Hub,Scraped
Switzerland,CH,2020-07-15,8,Hub,Scraped
Switzerland,CH,2020-07-16,5,Hub,Scraped
Switzerland,CH,2020-07-17,6,Hub,Scraped
Switzerland,CH,2020-07-18,6,Hub,Scraped
Switzerland,CH,2020-07-19,1,Hub,Scraped
Switzerland,CH,2020-07-20,7,Hub,Scraped
Switzerland,CH,2020-07-21,6,Hub,Scraped
Switzerland,CH,2020-07-22,8,Hub,Scraped
Switzerland,CH,2020-07-23,8,Hub,Scraped
Switzerland,CH,2020-07-24,16,Hub,Scraped
Switzerland,CH,2020-07-25,10,Hub,Scraped
Switzerland,CH,2020-07-26,4,Hub,Scraped
Switzerland,CH,2020-07-27,8,Hub,Scraped
Switzerland,CH,2020-07-28,13,Hub,Scraped
Switzerland,CH,2020-07-29,14,Hub,Scraped
Switzerland,CH,2020-07-30,6,Hub,Scraped
Switzerland,CH,2020-07-31,9,Hub,Scraped
Switzerland,CH,2020-08-01,6,Hub,Scraped
Switzerland,CH,2020-08-02,6,Hub,Scraped
Switzerland,CH,2020-08-03,5,Hub,Scraped
Switzerland,CH,2020-08-04,2,Hub,Scraped
Switzerland,CH,2020-08-05,7,Hub,Scraped
Switzerland,CH,2020-08-06,13,Hub,Scraped
Switzerland,CH,2020-08-07,6,Hub,Scraped
Switzerland,CH,2020-08-08,9,Hub,Scraped
Switzerland,CH,2020-08-09,7,Hub,Scraped
Switzerland,CH,2020-08-10,9,Hub,Scraped
Switzerland,CH,2020-08-11,6,Hub,Scraped
Switzerland,CH,2020-08-12,5,Hub,Scraped
Switzerland,CH,2020-08-13,10,Hub,Scraped
Switzerland,CH,2020-08-14,9,Hub,Scraped
Switzerland,CH,2020-08-15,8,Hub,Scraped
Switzerland,CH,2020-08-16,6,Hub,Scraped
Switzerland,CH,2020-08-17,10,Hub,Scraped
Switzerland,CH,2020-08-18,7,Hub,Scraped
Switzerland,CH,2020-08-19,7,Hub,Scraped
Switzerland,CH,2020-08-20,8,Hub,Scraped
Switzerland,CH,2020-08-21,9,Hub,Scraped
Switzerland,CH,2020-08-22,5,Hub,Scraped
Switzerland,CH,2020-08-23,5,Hub,Scraped
Switzerland,CH,2020-08-24,7,Hub,Scraped
Switzerland,CH,2020-08-25,6,Hub,Scraped
Switzerland,CH,2020-08-26,7,Hub,Scraped
Switzerland,CH,2020-08-27,6,Hub,Scraped
Switzerland,CH,2020-08-28,9,Hub,Scraped
Switzerland,CH,2020-08-29,2,Hub,Scraped
Switzerland,CH,2020-08-30,7,Hub,Scraped
Switzerland,CH,2020-08-31,9,Hub,Scraped
Switzerland,CH,2020-09-01,11,Hub,Scraped
Switzerland,CH,2020-09-02,11,Hub,Scraped
Switzerland,CH,2020-09-03,13,Hub,Scraped
Switzerland,CH,2020-09-04,13,Hub,Scraped
Switzerland,CH,2020-09-05,10,Hub,Scraped
Switzerland,CH,2020-09-06,8,Hub,Scraped
Switzerland,CH,2020-09-07,14,Hub,Scraped
Switzerland,CH,2020-09-08,8,Hub,Scraped
Switzerland,CH,2020-09-09,15,Hub,Scraped
Switzerland,CH,2020-09-10,23,Hub,Scraped
Switzerland,CH,2020-09-11,16,Hub,Scraped
Switzerland,CH,2020-09-12,13,Hub,Scraped
Switzerland,CH,2020-09-13,11,Hub,Scraped
Switzerland,CH,2020-09-14,10,Hub,Scraped
Switzerland,CH,2020-09-15,11,Hub,Scraped
Switzerland,CH,2020-09-16,22,Hub,Scraped
Switzerland,CH,2020-09-17,16,Hub,Scraped
Switzerland,CH,2020-09-18,26,Hub,Scraped
Switzerland,CH,2020-09-19,12,Hub,Scraped
Switzerland,CH,2020-09-20,10,Hub,Scraped
Switzerland,CH,2020-09-21,22,Hub,Scraped
Switzerland,CH,2020-09-22,11,Hub,Scraped
Switzerland,CH,2020-09-23,17,Hub,Scraped
Switzerland,CH,2020-09-24,21,Hub,Scraped
Switzerland,CH,2020-09-25,14,Hub,Scraped
Switzerland,CH,2020-09-26,9,Hub,Scraped
Switzerland,CH,2020-09-27,20,Hub,Scraped
Switzerland,CH,2020-09-28,21,Hub,Scraped
Switzerland,CH,2020-09-29,30,Hub,Scraped
Switzerland,CH,2020-09-30,25,Hub,Scraped
Switzerland,CH,2020-10-01,23,Hub,Scraped
Switzerland,CH,2020-10-02,29,Hub,Scraped
Switzerland,CH,2020-10-03,20,Hub,Scraped
Switzerland,CH,2020-10-04,16,Hub,Scraped
Switzerland,CH,2020-10-05,26,Hub,Scraped
Switzerland,CH,2020-10-06,38,Hub,Scraped
Switzerland,CH,2020-10-07,37,Hub,Scraped
Switzerland,CH,2020-10-08,57,Hub,Scraped
Switzerland,CH,2020-10-09,48,Hub,Scraped
Switzerland,CH,2020-10-10,33,Hub,Scraped
Switzerland,CH,2020-10-11,47,Hub,Scraped
Switzerland,CH,2020-10-12,84,Hub,Scraped
Switzerland,CH,2020-10-13,71,Hub,Scraped
Switzerland,CH,2020-10-14,91,Hub,Scraped
Switzerland,CH,2020-10-15,101,Hub,Scraped
Switzerland,CH,2020-10-16,111,Hub,Scraped
Switzerland,CH,2020-10-17,117,Hub,Scraped
Switzerland,CH,2020-10-18,74,Hub,Scraped
Switzerland,CH,2020-10-19,162,Hub,Scraped
Switzerland,CH,2020-10-20,164,Hub,Scraped
Switzerland,CH,2020-10-21,149,Hub,Scraped
Switzerland,CH,2020-10-22,169,Hub,Scraped
Switzerland,CH,2020-10-23,204,Hub,Scraped
Switzerland,CH,2020-10-24,172,Hub,Scraped
Switzerland,CH,2020-10-25,197,Hub,Scraped
Switzerland,CH,2020-10-26,248,Hub,Scraped
Switzerland,CH,2020-10-27,214,Hub,Scraped
Switzerland,CH,2020-10-28,243,Hub,Scraped
Switzerland,CH,2020-10-29,239,Hub,Scraped
Switzerland,CH,2020-10-30,305,Hub,Scraped
Switzerland,CH,2020-10-31,171,Hub,Scraped
Switzerland,CH,2020-11-01,212,Hub,Scraped
Switzerland,CH,2020-11-02,305,Hub,Scraped
Switzerland,CH,2020-11-03,270,Hub,Scraped
Switzerland,CH,2020-11-04,223,Hub,Scraped
Switzerland,CH,2020-11-05,222,Hub,Scraped
Switzerland,CH,2020-11-06,271,Hub,Scraped
Switzerland,CH,2020-11-07,223,Hub,Scraped
Switzerland,CH,2020-11-08,174,Hub,Scraped
Switzerland,CH,2020-11-09,288,Hub,Scraped
Switzerland,CH,2020-11-10,222,Hub,Scraped
Switzerland,CH,2020-11-11,233,Hub,Scraped
Switzerland,CH,2020-11-12,224,Hub,Scraped
Switzerland,CH,2020-11-13,244,Hub,Scraped
Switzerland,CH,2020-11-14,181,Hub,Scraped
Switzerland,CH,2020-11-15,144,Hub,Scraped
Switzerland,CH,2020-11-16,276,Hub,Scraped
Switzerland,CH,2020-11-17,213,Hub,Scraped
Switzerland,CH,2020-11-18,189,Hub,Scraped
Switzerland,CH,2020-11-19,173,Hub,Scraped
Switzerland,CH,2020-11-20,213,Hub,Scraped
Switzerland,CH,2020-11-21,105,Hub,Scraped
Switzerland,CH,2020-11-22,153,Hub,Scraped
Switzerland,CH,2020-11-23,225,Hub,Scraped
Switzerland,CH,2020-11-24,165,Hub,Scraped
Switzerland,CH,2020-11-25,175,Hub,Scraped
Switzerland,CH,2020-11-26,179,Hub,Scraped
Switzerland,CH,2020-11-27,191,Hub,Scraped
Switzerland,CH,2020-11-28,153,Hub,Scraped
Switzerland,CH,2020-11-29,116,Hub,Scraped
Switzerland,CH,2020-11-30,201,Hub,Scraped
Switzerland,CH,2020-12-01,154,Hub,Scraped
Switzerland,CH,2020-12-02,171,Hub,Scraped
Switzerland,CH,2020-12-03,179,Hub,Scraped
Switzerland,CH,2020-12-04,182,Hub,Scraped
Switzerland,CH,2020-12-05,139,Hub,Scraped
Switzerland,CH,2020-12-06,134,Hub,Scraped
Switzerland,CH,2020-12-07,221,Hub,Scraped
Switzerland,CH,2020-12-08,174,Hub,Scraped
Switzerland,CH,2020-12-09,203,Hub,Scraped
Switzerland,CH,2020-12-10,168,Hub,Scraped
Switzerland,CH,2020-12-11,164,Hub,Scraped
Switzerland,CH,2020-12-12,145,Hub,Scraped
Switzerland,CH,2020-12-13,141,Hub,Scraped
Switzerland,CH,2020-12-14,195,Hub,Scraped
Switzerland,CH,2020-12-15,179,Hub,Scraped
Switzerland,CH,2020-12-16,175,Hub,Scraped
Switzerland,CH,2020-12-17,163,Hub,Scraped
Switzerland,CH,2020-12-18,190,Hub,Scraped
Switzerland,CH,2020-12-19,133,Hub,Scraped
Switzerland,CH,2020-12-20,108,Hub,Scraped
Switzerland,CH,2020-12-21,192,Hub,Scraped
Switzerland,CH,2020-12-22,161,Hub,Scraped
Switzerland,CH,2020-12-23,164,Hub,Scraped
Switzerland,CH,2020-12-24,166,Hub,Scraped
Switzerland,CH,2020-12-25,149,Hub,Scraped
Switzerland,CH,2020-12-26,139,Hub,Scraped
Switzerland,CH,2020-12-27,125,Hub,Scraped
Switzerland,CH,2020-12-28,223,Hub,Scraped
Switzerland,CH,2020-12-29,160,Hub,Scraped
Switzerland,CH,2020-12-30,169,Hub,Scraped
Switzerland,CH,2020-12-31,134,Hub,Scraped
Switzerland,CH,2021-01-01,134,Hub,Scraped
Switzerland,CH,2021-01-02,176,Hub,Scraped
Switzerland,CH,2021-01-03,141,Hub,Scraped
Switzerland,CH,2021-01-04,187,Hub,Scraped
Switzerland,CH,2021-01-05,143,Hub,Scraped
Switzerland,CH,2021-01-06,133,Hub,Scraped
Switzerland,CH,2021-01-07,158,Hub,Scraped
Switzerland,CH,2021-01-08,139,Hub,Scraped
Switzerland,CH,2021-01-09,115,Hub,Scraped
Switzerland,CH,2021-01-10,81,Hub,Scraped
Switzerland,CH,2021-01-11,128,Hub,Scraped
Switzerland,CH,2021-01-12,100,Hub,Scraped
Switzerland,CH,2021-01-13,120,Hub,Scraped
Switzerland,CH,2021-01-14,98,Hub,Scraped
Switzerland,CH,2021-01-15,94,Hub,Scraped
Switzerland,CH,2021-01-16,80,Hub,Scraped
Switzerland,CH,2021-01-17,67,Hub,Scraped
Switzerland,CH,2021-01-18,116,Hub,Scraped
Switzerland,CH,2021-01-19,88,Hub,Scraped
Switzerland,CH,2021-01-20,83,Hub,Scraped
Switzerland,CH,2021-01-21,85,Hub,Scraped
Switzerland,CH,2021-01-22,93,Hub,Scraped
Switzerland,CH,2021-01-23,41,Hub,Scraped
Switzerland,CH,2021-01-24,36,Hub,Scraped
Switzerland,CH,2021-01-25,81,Hub,Scraped
Switzerland,CH,2021-01-26,84,Hub,Scraped
Switzerland,CH,2021-01-27,66,Hub,Scraped
Switzerland,CH,2021-01-28,72,Hub,Scraped
Switzerland,CH,2021-01-29,61,Hub,Scraped
Switzerland,CH,2021-01-30,55,Hub,Scraped
Switzerland,CH,2021-01-31,47,Hub,Scraped
Switzerland,CH,2021-02-01,75,Hub,Scraped
Switzerland,CH,2021-02-02,66,Hub,Scraped
Switzerland,CH,2021-02-03,68,Hub,Scraped
Switzerland,CH,2021-02-04,60,Hub,Scraped
Switzerland,CH,2021-02-05,56,Hub,Scraped
Switzerland,CH,2021-02-06,52,Hub,Scraped
Switzerland,CH,2021-02-07,46,Hub,Scraped
Switzerland,CH,2021-02-08,65,Hub,Scraped
Switzerland,CH,2021-02-09,43,Hub,Scraped
Switzerland,CH,2021-02-10,50,Hub,Scraped
Switzerland,CH,2021-02-11,50,Hub,Scraped
Switzerland,CH,2021-02-12,46,Hub,Scraped
Switzerland,CH,2021-02-13,35,Hub,Scraped
Switzerland,CH,2021-02-14,40,Hub,Scraped
Switzerland,CH,2021-02-15,40,Hub,Scraped
Switzerland,CH,2021-02-16,48,Hub,Scraped
Switzerland,CH,2021-02-17,50,Hub,Scraped
Switzerland,CH,2021-02-18,67,Hub,Scraped
Switzerland,CH,2021-02-19,46,Hub,Scraped
Switzerland,CH,2021-02-20,27,Hub,Scraped
Switzerland,CH,2021-02-21,35,Hub,Scraped
Switzerland,CH,2021-02-22,45,Hub,Scraped
Switzerland,CH,2021-02-23,41,Hub,Scraped
Switzerland,CH,2021-02-24,48,Hub,Scraped
Switzerland,CH,2021-02-25,53,Hub,Scraped
Switzerland,CH,2021-02-26,41,Hub,Scraped
Switzerland,CH,2021-02-27,30,Hub,Scraped
Switzerland,CH,2021-02-28,34,Hub,Scraped
Switzerland,CH,2021-03-01,46,Hub,Scraped
Switzerland,CH,2021-03-02,58,Hub,Scraped
Switzerland,CH,2021-03-03,59,Hub,Scraped
Switzerland,CH,2021-03-04,41,Hub,Scraped
Switzerland,CH,2021-03-05,55,Hub,Scraped
Switzerland,CH,2021-03-06,43,Hub,Scraped
Switzerland,CH,2021-03-07,40,Hub,Scraped
Switzerland,CH,2021-03-08,63,Hub,Scraped
Switzerland,CH,2021-03-09,40,Hub,Scraped
Switzerland,CH,2021-03-10,57,Hub,Scraped
Switzerland,CH,2021-03-11,48,Hub,Scraped
Switzerland,CH,2021-03-12,53,Hub,Scraped
Switzerland,CH,2021-03-13,43,Hub,Scraped
Switzerland,CH,2021-03-14,54,Hub,Scraped
Switzerland,CH,2021-03-15,73,Hub,Scraped
Switzerland,CH,2021-03-16,54,Hub,Scraped
Switzerland,CH,2021-03-17,53,Hub,Scraped
Switzerland,CH,2021-03-18,64,Hub,Scraped
Switzerland,CH,2021-03-19,69,Hub,Scraped
Switzerland,CH,2021-03-20,50,Hub,Scraped
Switzerland,CH,2021-03-21,48,Hub,Scraped
Switzerland,CH,2021-03-22,67,Hub,Scraped
Switzerland,CH,2021-03-23,52,Hub,Scraped
Switzerland,CH,2021-03-24,68,Hub,Scraped
Switzerland,CH,2021-03-25,67,Hub,Scraped
Switzerland,CH,2021-03-26,79,Hub,Scraped
Switzerland,CH,2021-03-27,77,Hub,Scraped
Switzerland,CH,2021-03-28,57,Hub,Scraped
Switzerland,CH,2021-03-29,81,Hub,Scraped
Switzerland,CH,2021-03-30,79,Hub,Scraped
Switzerland,CH,2021-03-31,78,Hub,Scraped
Switzerland,CH,2021-04-01,73,Hub,Scraped
