weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,RobertWalraven-ESG,inc case,1,PL,0.8,1.07,0.67,0.92,0.07,24,1,Poland
All,SDSC_ISG-TrendModel,inc case,1,PL,0.44,NA,NA,NA,NA,21,1,Poland
All,USC-SIkJalpha,inc case,1,PL,0.89,0.72,0.25,0.46,0.34,24,1,Poland
All,UVA-Ensemble,inc case,1,PL,1.23,NA,0.58,0.88,NA,24,1,Poland
All,epiforecasts-EpiExpert,inc case,1,PL,0.65,0.36,0.48,0.91,0.23,23,1,Poland
All,epiforecasts-EpiExpert_direct,inc case,1,PL,0.14,0.69,0.33,0.67,0.5,15,1,Poland
All,epiforecasts-EpiNow2,inc case,1,PL,0.46,0.23,0.54,0.96,-0.02,24,1,Poland
All,EuroCOVIDhub-baseline,inc case,2,PL,1,1,0.52,0.7,0.23,23,1,Poland
All,EuroCOVIDhub-ensemble,inc case,2,PL,0.75,0.4,0.48,0.83,0.34,23,1,Poland
All,IEM_Health-CovidProject,inc case,2,PL,1.28,0.77,0.3,0.52,0.22,23,1,Poland
All,ILM-EKF,inc case,2,PL,0.72,0.37,0.48,0.96,-0.08,23,1,Poland
All,ITWW-county_repro,inc case,2,PL,1.06,0.64,0.22,0.61,0.68,23,1,Poland
All,Karlen-pypm,inc case,2,PL,0,0.24,1,1,0.02,4,1,Poland
All,LANL-GrowthRate,inc case,2,PL,0.65,0.3,0.55,0.95,-0.19,22,1,Poland
All,MOCOS-agent1,inc case,2,PL,0.3,0.2,0.61,0.91,0.05,23,1,Poland
All,MUNI-ARIMA,inc case,2,PL,0.04,0.51,1,1,-0.07,15,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,2,PL,0.06,0.31,0.4,0.87,-0.1,15,1,Poland
All,RobertWalraven-ESG,inc case,2,PL,0.75,0.82,0.65,0.74,0.05,23,1,Poland
All,USC-SIkJalpha,inc case,2,PL,0.79,0.58,0.26,0.35,0.12,23,1,Poland
All,UVA-Ensemble,inc case,2,PL,1.14,NA,0.52,0.78,NA,23,1,Poland
All,epiforecasts-EpiExpert,inc case,2,PL,0.65,0.38,0.23,0.77,0.39,22,1,Poland
All,epiforecasts-EpiExpert_Rt,inc case,2,PL,0.14,0.3,0.5,0.81,-0.1,16,1,Poland
All,epiforecasts-EpiExpert_direct,inc case,2,PL,0.09,0.64,0.21,0.57,0.61,14,1,Poland
All,epiforecasts-EpiNow2,inc case,2,PL,0.46,0.28,0.43,0.87,-0.08,23,1,Poland
All,EuroCOVIDhub-baseline,inc case,3,PL,1,1,0.55,0.73,0.29,22,1,Poland
All,EuroCOVIDhub-ensemble,inc case,3,PL,0.9,0.53,0.32,0.68,0.45,22,1,Poland
All,IEM_Health-CovidProject,inc case,3,PL,1.69,1.07,0.23,0.41,0.23,22,1,Poland
All,ILM-EKF,inc case,3,PL,1.08,0.46,0.45,0.82,-0.07,22,1,Poland
All,ITWW-county_repro,inc case,3,PL,1.37,0.79,0.23,0.55,0.63,22,1,Poland
All,LANL-GrowthRate,inc case,3,PL,0.81,0.39,0.33,0.9,-0.04,21,1,Poland
All,MOCOS-agent1,inc case,3,PL,0.28,0.2,0.55,0.77,0.18,22,1,Poland
All,MUNI-ARIMA,inc case,3,PL,0.03,0.61,1,1,-0.14,13,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,3,PL,0.06,0.41,0.43,0.86,-0.04,14,1,Poland
All,RobertWalraven-ESG,inc case,3,PL,0.72,0.86,0.64,0.77,0.03,22,1,Poland
All,USC-SIkJalpha,inc case,3,PL,0.82,0.61,0.23,0.41,0.14,22,1,Poland
All,UVA-Ensemble,inc case,3,PL,0.91,NA,0.62,0.81,NA,21,1,Poland
All,epiforecasts-EpiExpert,inc case,3,PL,0.82,0.56,0.24,0.67,0.42,21,1,Poland
All,epiforecasts-EpiExpert_Rt,inc case,3,PL,0.16,0.5,0.47,0.67,-0.12,15,1,Poland
All,epiforecasts-EpiExpert_direct,inc case,3,PL,0.1,0.93,0.08,0.46,0.63,13,1,Poland
All,epiforecasts-EpiNow2,inc case,3,PL,0.65,0.37,0.27,0.82,-0.07,22,1,Poland
All,EuroCOVIDhub-baseline,inc case,4,PL,1,1,0.48,0.76,0.32,21,1,Poland
All,EuroCOVIDhub-ensemble,inc case,4,PL,1.1,0.65,0.29,0.52,0.52,21,1,Poland
All,ICM-agentModel,inc case,4,PL,0.47,0.5,0.17,0.28,0.11,18,1,Poland
All,IEM_Health-CovidProject,inc case,4,PL,2.17,1.34,0.19,0.38,0.23,21,1,Poland
All,ILM-EKF,inc case,4,PL,1.52,0.59,0.33,0.76,-0.02,21,1,Poland
All,ITWW-county_repro,inc case,4,PL,1.87,1,0.19,0.48,0.61,21,1,Poland
All,LANL-GrowthRate,inc case,4,PL,0.83,0.48,0.4,0.85,0.19,20,1,Poland
All,MOCOS-agent1,inc case,4,PL,0.31,0.19,0.43,0.81,0.25,21,1,Poland
All,MUNI-ARIMA,inc case,4,PL,0.02,0.65,1,1,-0.23,12,1,Poland
All,PL_GRedlarski-DistrictsSum,inc case,4,PL,0.07,0.44,0.31,0.77,0.11,13,1,Poland
All,RobertWalraven-ESG,inc case,4,PL,0.64,0.8,0.62,0.81,0.03,21,1,Poland
All,USC-SIkJalpha,inc case,4,PL,0.8,0.59,0.19,0.33,0.18,21,1,Poland
All,UVA-Ensemble,inc case,4,PL,0.9,NA,0.47,0.74,NA,19,1,Poland
All,epiforecasts-EpiExpert,inc case,4,PL,0.91,0.64,0.2,0.4,0.53,20,1,Poland
All,epiforecasts-EpiExpert_Rt,inc case,4,PL,0.16,0.49,0.43,0.57,-0.11,14,1,Poland
All,epiforecasts-EpiExpert_direct,inc case,4,PL,0.13,1.14,0,0.17,0.66,12,1,Poland
All,epiforecasts-EpiNow2,inc case,4,PL,0.85,0.41,0.38,0.71,-0.08,21,1,Poland
All,LANL-GrowthRate,inc case,5,PL,NA,NA,0.32,0.74,0.39,19,1,Poland
All,USC-SIkJalpha,inc case,5,PL,NA,NA,0.15,0.2,0.13,20,1,Poland
All,EuroCOVIDhub-baseline,inc death,1,PL,1,1,0.38,0.88,0.18,24,1,Poland
All,EuroCOVIDhub-ensemble,inc death,1,PL,0.39,0.38,0.71,1,0.09,24,1,Poland
All,IEM_Health-CovidProject,inc death,1,PL,1.13,0.98,0.62,1,0.25,24,1,Poland
All,ILM-EKF,inc death,1,PL,0.39,0.47,0.88,1,0.04,24,1,Poland
All,ITWW-county_repro,inc death,1,PL,0.93,1.06,0.17,0.33,0.25,24,1,Poland
All,Imperial-DeCa,inc death,1,PL,0.9,1.2,0.15,0.35,-0.28,20,1,Poland
All,Imperial-RtI0,inc death,1,PL,0.96,0.98,0.3,0.6,0.29,20,1,Poland
All,Imperial-sbkp,inc death,1,PL,1,1.02,0.15,0.6,0.27,20,1,Poland
All,Karlen-pypm,inc death,1,PL,0.03,0.37,0.8,1,0.46,5,1,Poland
All,LANL-GrowthRate,inc death,1,PL,0.44,0.38,0.35,0.78,-0.22,23,1,Poland
All,MIT_CovidAnalytics-DELPHI,inc death,1,PL,1.06,0.7,0.46,0.92,0.06,24,1,Poland
All,MOCOS-agent1,inc death,1,PL,0.33,0.34,0.71,0.96,0.09,24,1,Poland
All,MUNI-ARIMA,inc death,1,PL,0.3,0.57,0.62,0.94,0.18,16,1,Poland
All,RobertWalraven-ESG,inc death,1,PL,0.88,0.86,0.5,0.79,0.13,24,1,Poland
All,SDSC_ISG-TrendModel,inc death,1,PL,0.57,NA,NA,NA,NA,21,1,Poland
All,UMass-MechBayes,inc death,1,PL,0.44,0.45,0.71,1,0.07,21,1,Poland
All,USC-SIkJalpha,inc death,1,PL,0.62,0.85,0.25,0.33,0.45,24,1,Poland
All,USyd-OneModelMan,inc death,1,PL,0.52,NA,NA,NA,NA,21,1,Poland
All,epiforecasts-EpiExpert,inc death,1,PL,0.56,0.46,0.38,0.88,0.06,24,1,Poland
All,epiforecasts-EpiExpert_direct,inc death,1,PL,0.51,0.75,0.31,0.56,0.46,16,1,Poland
All,epiforecasts-EpiNow2,inc death,1,PL,0.75,0.74,0.5,0.96,0.07,24,1,Poland
All,EuroCOVIDhub-baseline,inc death,2,PL,1,1,0.43,0.7,0.21,23,1,Poland
All,EuroCOVIDhub-ensemble,inc death,2,PL,0.25,0.25,0.78,1,0.23,23,1,Poland
All,IEM_Health-CovidProject,inc death,2,PL,1.04,0.83,0.48,0.96,0.39,23,1,Poland
All,ILM-EKF,inc death,2,PL,0.44,0.32,0.65,1,0.02,23,1,Poland
All,ITWW-county_repro,inc death,2,PL,0.69,0.7,0.09,0.26,0.21,23,1,Poland
All,Karlen-pypm,inc death,2,PL,0.02,0.33,0.5,1,0.54,4,1,Poland
All,LANL-GrowthRate,inc death,2,PL,0.43,0.3,0.23,0.82,-0.24,22,1,Poland
All,MIT_CovidAnalytics-DELPHI,inc death,2,PL,0.67,0.48,0.7,1,0.15,23,1,Poland
All,MOCOS-agent1,inc death,2,PL,0.26,0.21,0.61,0.96,-0.08,23,1,Poland
All,MUNI-ARIMA,inc death,2,PL,0.23,0.5,0.67,0.93,0.04,15,1,Poland
All,RobertWalraven-ESG,inc death,2,PL,0.78,0.77,0.43,0.61,0.13,23,1,Poland
All,UMass-MechBayes,inc death,2,PL,0.26,0.24,0.85,1,0.17,20,1,Poland
All,USC-SIkJalpha,inc death,2,PL,0.45,0.41,0.39,0.43,0.37,23,1,Poland
All,USyd-OneModelMan,inc death,2,PL,0.43,NA,NA,NA,NA,20,1,Poland
All,epiforecasts-EpiExpert,inc death,2,PL,0.53,0.45,0.3,0.78,0.13,23,1,Poland
All,epiforecasts-EpiExpert_Rt,inc death,2,PL,0.23,0.4,0.25,0.44,-0.23,16,1,Poland
All,epiforecasts-EpiExpert_direct,inc death,2,PL,0.33,0.69,0.4,0.6,0.59,15,1,Poland
All,epiforecasts-EpiNow2,inc death,2,PL,0.69,0.5,0.35,0.83,0.04,23,1,Poland
All,EuroCOVIDhub-baseline,inc death,3,PL,1,1,0.32,0.59,0.26,22,1,Poland
All,EuroCOVIDhub-ensemble,inc death,3,PL,0.28,0.22,0.86,1,0.3,22,1,Poland
All,IEM_Health-CovidProject,inc death,3,PL,1.16,0.95,0.41,0.91,0.45,22,1,Poland
All,ILM-EKF,inc death,3,PL,0.53,0.31,0.5,1,-0.03,22,1,Poland
All,ITWW-county_repro,inc death,3,PL,0.67,0.6,0.09,0.18,0.18,22,1,Poland
All,LANL-GrowthRate,inc death,3,PL,0.41,0.25,0.33,0.81,-0.25,21,1,Poland
All,MIT_CovidAnalytics-DELPHI,inc death,3,PL,0.66,0.49,0.68,0.91,0.11,22,1,Poland
All,MOCOS-agent1,inc death,3,PL,0.17,0.14,0.59,1,-0.21,22,1,Poland
All,MUNI-ARIMA,inc death,3,PL,0.21,0.76,0.77,1,-0.1,13,1,Poland
All,RobertWalraven-ESG,inc death,3,PL,0.8,0.77,0.45,0.64,0.14,22,1,Poland
All,UMass-MechBayes,inc death,3,PL,0.35,0.25,0.84,1,0.19,19,1,Poland
All,USC-SIkJalpha,inc death,3,PL,0.41,0.29,0.32,0.45,0.5,22,1,Poland
All,USyd-OneModelMan,inc death,3,PL,0.49,NA,NA,NA,NA,19,1,Poland
All,epiforecasts-EpiExpert,inc death,3,PL,0.49,0.41,0.27,0.82,0.29,22,1,Poland
All,epiforecasts-EpiExpert_Rt,inc death,3,PL,0.18,0.33,0.2,0.47,-0.25,15,1,Poland
All,epiforecasts-EpiExpert_direct,inc death,3,PL,0.28,0.77,0.21,0.71,0.7,14,1,Poland
All,epiforecasts-EpiNow2,inc death,3,PL,0.62,0.46,0.32,0.77,-0.01,22,1,Poland
All,EuroCOVIDhub-baseline,inc death,4,PL,1,1,0.33,0.57,0.32,21,1,Poland
All,EuroCOVIDhub-ensemble,inc death,4,PL,0.37,0.25,0.62,1,0.39,21,1,Poland
All,ICM-agentModel,inc death,4,PL,0.55,0.33,0.22,0.72,-0.23,18,1,Poland
All,IEM_Health-CovidProject,inc death,4,PL,1.26,1.06,0.33,0.76,0.49,21,1,Poland
All,ILM-EKF,inc death,4,PL,0.73,0.37,0.57,1,-0.08,21,1,Poland
All,ITWW-county_repro,inc death,4,PL,0.79,0.6,0.19,0.43,0.23,21,1,Poland
All,LANL-GrowthRate,inc death,4,PL,0.41,0.24,0.4,0.8,-0.14,20,1,Poland
All,MIT_CovidAnalytics-DELPHI,inc death,4,PL,0.66,0.49,0.62,0.81,0.11,21,1,Poland
All,MOCOS-agent1,inc death,4,PL,0.14,0.1,0.81,1,-0.24,21,1,Poland
All,MUNI-ARIMA,inc death,4,PL,0.16,0.99,0.75,0.92,-0.18,12,1,Poland
All,RobertWalraven-ESG,inc death,4,PL,0.82,0.78,0.43,0.57,0.23,21,1,Poland
All,UMass-MechBayes,inc death,4,PL,0.47,0.34,0.61,1,0.32,18,1,Poland
All,USC-SIkJalpha,inc death,4,PL,0.46,0.3,0.38,0.43,0.58,21,1,Poland
All,USyd-OneModelMan,inc death,4,PL,0.44,NA,NA,NA,NA,18,1,Poland
All,epiforecasts-EpiExpert,inc death,4,PL,0.54,0.43,0.24,0.76,0.48,21,1,Poland
All,epiforecasts-EpiExpert_Rt,inc death,4,PL,0.1,0.31,0.21,0.64,-0.23,14,1,Poland
All,epiforecasts-EpiExpert_direct,inc death,4,PL,0.32,1.08,0,0.62,0.91,13,1,Poland
All,epiforecasts-EpiNow2,inc death,4,PL,0.7,0.48,0.33,0.76,-0.07,21,1,Poland
All,LANL-GrowthRate,inc death,5,PL,NA,NA,0.42,0.95,0.06,19,1,Poland
All,USC-SIkJalpha,inc death,5,PL,NA,NA,0.35,0.55,0.41,20,1,Poland
All,EuroCOVIDhub-baseline,inc case,1,PT,1,1,0.54,1,-0.16,24,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,1,PT,0.91,0.8,0.67,0.96,-0.16,24,1,Portugal
All,IEM_Health-CovidProject,inc case,1,PT,1.03,0.88,0.5,0.96,-0.09,24,1,Portugal
All,ILM-EKF,inc case,1,PT,1.22,1.04,0.46,1,-0.18,24,1,Portugal
All,Karlen-pypm,inc case,1,PT,3.04,1.45,0.4,0.6,0.18,5,1,Portugal
All,LANL-GrowthRate,inc case,1,PT,1.1,0.89,0.43,0.91,-0.45,23,1,Portugal
All,MUNI-ARIMA,inc case,1,PT,1.49,1.53,0.75,0.94,-0.09,16,1,Portugal
All,RobertWalraven-ESG,inc case,1,PT,1.36,1.21,0.38,0.75,-0.44,24,1,Portugal
All,SDSC_ISG-TrendModel,inc case,1,PT,0.76,NA,NA,NA,NA,21,1,Portugal
All,USC-SIkJalpha,inc case,1,PT,1.42,1.49,0.33,0.5,-0.19,24,1,Portugal
All,UVA-Ensemble,inc case,1,PT,2.48,NA,0.35,0.74,NA,23,1,Portugal
All,epiforecasts-EpiNow2,inc case,1,PT,1.01,0.86,0.42,0.92,0.07,24,1,Portugal
All,BIOCOMSC-Gompertz,inc case,2,PT,1.63,NA,0.53,1,NA,15,1,Portugal
All,EuroCOVIDhub-baseline,inc case,2,PT,1,1,0.65,1,-0.14,23,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,2,PT,0.96,0.87,0.43,0.96,-0.2,23,1,Portugal
All,IEM_Health-CovidProject,inc case,2,PT,1,0.93,0.3,0.87,-0.14,23,1,Portugal
All,ILM-EKF,inc case,2,PT,1.45,1.31,0.3,0.96,-0.19,23,1,Portugal
All,Karlen-pypm,inc case,2,PT,3.53,1.79,0,0.5,0.11,4,1,Portugal
All,LANL-GrowthRate,inc case,2,PT,1.05,0.96,0.45,0.86,-0.34,22,1,Portugal
All,MUNI-ARIMA,inc case,2,PT,1.38,1.33,0.87,0.93,-0.13,15,1,Portugal
All,RobertWalraven-ESG,inc case,2,PT,1.17,1.29,0.39,0.65,-0.52,23,1,Portugal
All,USC-SIkJalpha,inc case,2,PT,1.28,1.4,0.22,0.35,-0.26,23,1,Portugal
All,UVA-Ensemble,inc case,2,PT,1.87,NA,0.27,0.5,NA,22,1,Portugal
All,epiforecasts-EpiNow2,inc case,2,PT,1.18,1.03,0.35,0.91,-0.02,23,1,Portugal
All,EuroCOVIDhub-baseline,inc case,3,PT,1,1,0.68,1,-0.15,22,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,3,PT,1.13,0.91,0.32,0.95,-0.18,22,1,Portugal
All,IEM_Health-CovidProject,inc case,3,PT,1.13,0.98,0.18,0.91,-0.21,22,1,Portugal
All,ILM-EKF,inc case,3,PT,1.81,1.61,0.23,0.91,-0.19,22,1,Portugal
All,LANL-GrowthRate,inc case,3,PT,1.11,0.99,0.29,0.81,-0.29,21,1,Portugal
All,MUNI-ARIMA,inc case,3,PT,1.76,1.23,0.69,0.92,-0.12,13,1,Portugal
All,RobertWalraven-ESG,inc case,3,PT,1.19,1.34,0.36,0.64,-0.44,22,1,Portugal
All,USC-SIkJalpha,inc case,3,PT,1.18,1.33,0.23,0.36,-0.45,22,1,Portugal
All,UVA-Ensemble,inc case,3,PT,1.95,NA,0.2,0.55,NA,20,1,Portugal
All,epiforecasts-EpiNow2,inc case,3,PT,1.47,1.3,0.5,0.77,-0.06,22,1,Portugal
All,EuroCOVIDhub-baseline,inc case,4,PT,1,1,0.71,1,-0.15,21,1,Portugal
All,EuroCOVIDhub-ensemble,inc case,4,PT,1.22,1.05,0.43,1,-0.17,21,1,Portugal
All,IEM_Health-CovidProject,inc case,4,PT,1.17,1.08,0.14,0.81,-0.29,21,1,Portugal
All,ILM-EKF,inc case,4,PT,2.31,2.19,0.29,0.9,-0.16,21,1,Portugal
All,LANL-GrowthRate,inc case,4,PT,1.12,1.07,0.35,0.85,-0.27,20,1,Portugal
All,MUNI-ARIMA,inc case,4,PT,1.81,1.1,0.75,1,-0.06,12,1,Portugal
All,RobertWalraven-ESG,inc case,4,PT,1.15,1.36,0.29,0.62,-0.47,21,1,Portugal
All,USC-SIkJalpha,inc case,4,PT,1.16,1.31,0.29,0.38,-0.55,21,1,Portugal
All,UVA-Ensemble,inc case,4,PT,1.92,NA,0.17,0.56,NA,18,1,Portugal
All,epiforecasts-EpiNow2,inc case,4,PT,1.67,1.67,0.43,0.71,-0.08,21,1,Portugal
All,LANL-GrowthRate,inc case,5,PT,NA,NA,0.42,0.74,-0.25,19,1,Portugal
All,USC-SIkJalpha,inc case,5,PT,NA,NA,0.3,0.5,-0.52,20,1,Portugal
All,EuroCOVIDhub-baseline,inc death,1,PT,1,1,0.79,1,0.07,24,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,1,PT,0.52,0.45,0.75,1,0.1,24,1,Portugal
All,IEM_Health-CovidProject,inc death,1,PT,0.68,0.52,0.46,1,-0.12,24,1,Portugal
All,ILM-EKF,inc death,1,PT,0.55,0.75,0.92,1,0.08,24,1,Portugal
All,Imperial-DeCa,inc death,1,PT,0.63,0.5,0.39,0.78,0.21,18,1,Portugal
All,Imperial-RtI0,inc death,1,PT,0.86,0.76,0.67,1,0.12,18,1,Portugal
All,Imperial-sbkp,inc death,1,PT,0.57,0.52,0.56,0.94,0.19,18,1,Portugal
All,Karlen-pypm,inc death,1,PT,0.6,0.38,0.4,1,-0.1,5,1,Portugal
All,LANL-GrowthRate,inc death,1,PT,0.81,0.76,0.35,0.7,-0.16,23,1,Portugal
All,MUNI-ARIMA,inc death,1,PT,1.4,1.49,0.56,0.88,-0.02,16,1,Portugal
All,RobertWalraven-ESG,inc death,1,PT,0.7,0.67,0.58,0.96,-0.2,24,1,Portugal
All,SDSC_ISG-TrendModel,inc death,1,PT,0.43,NA,NA,NA,NA,21,1,Portugal
All,UMass-MechBayes,inc death,1,PT,0.58,0.63,0.52,0.86,0.27,21,1,Portugal
All,USC-SIkJalpha,inc death,1,PT,0.49,0.48,0.33,0.54,0.07,24,1,Portugal
All,USyd-OneModelMan,inc death,1,PT,0.89,NA,NA,NA,NA,21,1,Portugal
All,epiforecasts-EpiNow2,inc death,1,PT,0.51,0.46,0.54,0.96,0.21,24,1,Portugal
All,EuroCOVIDhub-baseline,inc death,2,PT,1,1,0.87,1,0.03,23,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,2,PT,0.38,0.33,0.78,1,0.09,23,1,Portugal
All,IEM_Health-CovidProject,inc death,2,PT,0.55,0.42,0.39,0.96,-0.16,23,1,Portugal
All,ILM-EKF,inc death,2,PT,0.39,0.51,0.87,1,0.09,23,1,Portugal
All,Karlen-pypm,inc death,2,PT,0.31,0.26,0.75,1,-0.1,4,1,Portugal
All,LANL-GrowthRate,inc death,2,PT,0.69,0.67,0.23,0.64,-0.18,22,1,Portugal
All,MUNI-ARIMA,inc death,2,PT,1.45,1.46,0.6,0.93,-0.03,15,1,Portugal
All,RobertWalraven-ESG,inc death,2,PT,0.54,0.48,0.74,0.96,-0.29,23,1,Portugal
All,UMass-MechBayes,inc death,2,PT,0.44,0.45,0.6,0.9,0.25,20,1,Portugal
All,USC-SIkJalpha,inc death,2,PT,0.38,0.34,0.3,0.52,0.03,23,1,Portugal
All,USyd-OneModelMan,inc death,2,PT,1.08,NA,NA,NA,NA,20,1,Portugal
All,epiforecasts-EpiNow2,inc death,2,PT,0.56,0.37,0.48,0.96,0.3,23,1,Portugal
All,EuroCOVIDhub-baseline,inc death,3,PT,1,1,0.91,1,-0,22,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,3,PT,0.42,0.33,0.73,1,0.12,22,1,Portugal
All,IEM_Health-CovidProject,inc death,3,PT,0.57,0.39,0.45,0.95,-0.21,22,1,Portugal
All,ILM-EKF,inc death,3,PT,0.39,0.43,0.77,1,0.13,22,1,Portugal
All,LANL-GrowthRate,inc death,3,PT,0.69,0.64,0.19,0.57,-0.12,21,1,Portugal
All,MUNI-ARIMA,inc death,3,PT,1.38,1.41,0.62,0.92,-0.08,13,1,Portugal
All,RobertWalraven-ESG,inc death,3,PT,0.58,0.44,0.68,0.95,-0.36,22,1,Portugal
All,UMass-MechBayes,inc death,3,PT,0.5,0.42,0.53,0.89,0.32,19,1,Portugal
All,USC-SIkJalpha,inc death,3,PT,0.46,0.41,0.23,0.45,0.16,22,1,Portugal
All,USyd-OneModelMan,inc death,3,PT,1.47,NA,NA,NA,NA,19,1,Portugal
All,epiforecasts-EpiNow2,inc death,3,PT,0.57,0.38,0.59,0.95,0.32,22,1,Portugal
All,EuroCOVIDhub-baseline,inc death,4,PT,1,1,0.95,1,0.02,21,1,Portugal
All,EuroCOVIDhub-ensemble,inc death,4,PT,0.36,0.36,0.71,1,0.17,21,1,Portugal
All,IEM_Health-CovidProject,inc death,4,PT,0.53,0.41,0.43,0.95,-0.28,21,1,Portugal
All,ILM-EKF,inc death,4,PT,0.38,0.47,0.76,1,0.13,21,1,Portugal
All,LANL-GrowthRate,inc death,4,PT,0.62,0.64,0.2,0.5,-0.09,20,1,Portugal
All,MUNI-ARIMA,inc death,4,PT,1.55,1.55,0.75,1,-0.01,12,1,Portugal
All,RobertWalraven-ESG,inc death,4,PT,0.6,0.44,0.67,0.9,-0.36,21,1,Portugal
All,UMass-MechBayes,inc death,4,PT,0.53,0.4,0.67,0.94,0.38,18,1,Portugal
All,USC-SIkJalpha,inc death,4,PT,0.46,0.46,0.19,0.33,0.08,21,1,Portugal
All,USyd-OneModelMan,inc death,4,PT,1.57,NA,NA,NA,NA,18,1,Portugal
All,epiforecasts-EpiNow2,inc death,4,PT,0.59,0.49,0.52,0.95,0.3,21,1,Portugal
All,LANL-GrowthRate,inc death,5,PT,NA,NA,0.16,0.47,-0.08,19,1,Portugal
All,USC-SIkJalpha,inc death,5,PT,NA,NA,0.05,0.35,-0.02,20,1,Portugal
All,EuroCOVIDhub-baseline,inc case,1,RO,1,1,0.46,0.96,0.15,24,1,Romania
All,EuroCOVIDhub-ensemble,inc case,1,RO,0.58,0.44,0.46,1,0.17,24,1,Romania
All,IEM_Health-CovidProject,inc case,1,RO,0.9,0.67,0.25,0.88,0.1,24,1,Romania
All,ILM-EKF,inc case,1,RO,0.64,0.55,0.5,0.92,-0.05,24,1,Romania
All,Karlen-pypm,inc case,1,RO,0.2,0.95,0.8,1,0.24,5,1,Romania
All,LANL-GrowthRate,inc case,1,RO,0.31,0.34,0.78,1,-0.36,23,1,Romania
All,MUNI-ARIMA,inc case,1,RO,0.07,0.31,0.94,1,-0.11,16,1,Romania
All,RobertWalraven-ESG,inc case,1,RO,0.81,1.49,0.33,0.79,-0.01,24,1,Romania
All,SDSC_ISG-TrendModel,inc case,1,RO,0.37,NA,NA,NA,NA,21,1,Romania
All,USC-SIkJalpha,inc case,1,RO,0.77,0.78,0.29,0.42,0.34,24,1,Romania
All,UVA-Ensemble,inc case,1,RO,1.71,NA,0.61,0.91,NA,23,1,Romania
All,epiforecasts-EpiNow2,inc case,1,RO,0.37,0.28,0.54,0.88,-0.06,24,1,Romania
All,BIOCOMSC-Gompertz,inc case,2,RO,0.08,NA,0.69,1,NA,16,1,Romania
All,EuroCOVIDhub-baseline,inc case,2,RO,1,1,0.57,0.83,0.18,23,1,Romania
All,EuroCOVIDhub-ensemble,inc case,2,RO,0.68,0.51,0.26,1,0.23,23,1,Romania
All,IEM_Health-CovidProject,inc case,2,RO,0.99,0.81,0.17,0.52,0.14,23,1,Romania
All,ILM-EKF,inc case,2,RO,0.75,0.63,0.39,0.87,-0.03,23,1,Romania
All,Karlen-pypm,inc case,2,RO,0.32,1.11,0.25,1,0.48,4,1,Romania
All,LANL-GrowthRate,inc case,2,RO,0.41,0.32,0.59,0.91,-0.21,22,1,Romania
All,MUNI-ARIMA,inc case,2,RO,0.09,0.41,1,1,-0.2,15,1,Romania
All,RobertWalraven-ESG,inc case,2,RO,0.72,1.3,0.3,0.78,-0.07,23,1,Romania
All,USC-SIkJalpha,inc case,2,RO,0.66,0.67,0.26,0.35,0.21,23,1,Romania
All,UVA-Ensemble,inc case,2,RO,1.06,NA,0.5,0.82,NA,22,1,Romania
All,epiforecasts-EpiNow2,inc case,2,RO,0.51,0.41,0.35,0.78,-0.07,23,1,Romania
All,EuroCOVIDhub-baseline,inc case,3,RO,1,1,0.5,0.82,0.26,22,1,Romania
All,EuroCOVIDhub-ensemble,inc case,3,RO,0.8,0.66,0.14,0.73,0.28,22,1,Romania
All,IEM_Health-CovidProject,inc case,3,RO,1.13,0.97,0.23,0.36,0.19,22,1,Romania
All,ILM-EKF,inc case,3,RO,0.91,0.76,0.45,0.77,-0.02,22,1,Romania
All,LANL-GrowthRate,inc case,3,RO,0.53,0.44,0.48,0.81,-0.01,21,1,Romania
All,MUNI-ARIMA,inc case,3,RO,0.09,0.45,1,1,-0.26,13,1,Romania
All,RobertWalraven-ESG,inc case,3,RO,0.68,1.38,0.27,0.68,-0.05,22,1,Romania
All,USC-SIkJalpha,inc case,3,RO,0.66,0.68,0.14,0.27,0.24,22,1,Romania
All,UVA-Ensemble,inc case,3,RO,0.75,NA,0.5,0.65,NA,20,1,Romania
All,epiforecasts-EpiNow2,inc case,3,RO,0.7,0.57,0.32,0.77,-0.08,22,1,Romania
All,EuroCOVIDhub-baseline,inc case,4,RO,1,1,0.57,0.81,0.31,21,1,Romania
All,EuroCOVIDhub-ensemble,inc case,4,RO,0.98,0.83,0.1,0.62,0.35,21,1,Romania
All,IEM_Health-CovidProject,inc case,4,RO,1.3,1.15,0.19,0.29,0.22,21,1,Romania
All,ILM-EKF,inc case,4,RO,1.13,0.93,0.38,0.62,0.02,21,1,Romania
All,LANL-GrowthRate,inc case,4,RO,0.66,0.59,0.25,0.65,0.19,20,1,Romania
All,MUNI-ARIMA,inc case,4,RO,0.09,0.48,0.92,1,-0.35,12,1,Romania
